timestamp;latitude;longitude;altitude;horizontalAccuracy;verticalAccuracy;speed;course
2018-03-14 13:04:39 +0000;40.737323;-73.985100;14.639099;25.000000;25.000000;4.068000;290.039062
2018-03-14 13:04:46 +0000;40.737353;-73.985226;10.888550;25.000000;25.000000;3.960000;296.015625
2018-03-14 13:04:54 +0000;40.737404;-73.985336;10.951630;10.000000;10.000000;4.140000;296.367188
2018-03-14 13:05:05 +0000;40.737499;-73.985338;11.376160;25.000000;25.000000;2.304000;30.937500
2018-03-14 13:05:11 +0000;40.737578;-73.985325;10.876801;10.000000;10.000000;2.484000;359.648438
2018-03-14 13:05:19 +0000;40.737663;-73.985270;16.078430;25.000000;25.000000;3.888000;41.484375
2018-03-14 13:05:30 +0000;40.737747;-73.985217;14.814178;25.000000;25.000000;2.016000;25.664062
2018-03-14 13:05:38 +0000;40.737840;-73.985195;16.297546;25.000000;25.000000;3.780000;32.695312
2018-03-14 13:05:46 +0000;40.737931;-73.985142;15.154938;25.000000;25.000000;4.428000;23.554688
2018-03-14 13:05:55 +0000;40.738003;-73.985229;14.999756;25.000000;25.000000;4.068000;294.960938
2018-03-14 13:06:03 +0000;40.738023;-73.985347;13.915466;25.000000;25.000000;3.240000;293.554688
2018-03-14 13:08:02 +0000;40.738020;-73.985228;21.306519;25.000000;25.000000;3.348000;359.648438
2018-03-14 13:08:15 +0000;40.738077;-73.985327;20.199524;25.000000;25.000000;4.608000;305.859375
2018-03-14 13:08:23 +0000;40.738089;-73.985455;18.490845;25.000000;25.000000;5.472000;303.750000
2018-03-14 13:08:29 +0000;40.738120;-73.985538;21.335846;10.000000;10.000000;4.608000;300.937500
2018-03-14 13:08:38 +0000;40.738132;-73.985657;21.648621;25.000000;25.000000;3.672000;304.101562
2018-03-14 13:08:45 +0000;40.738179;-73.985762;21.593109;25.000000;25.000000;4.284000;295.664062
2018-03-14 13:08:52 +0000;40.738233;-73.985872;18.489197;25.000000;25.000000;3.312000;298.476562
2018-03-14 13:09:00 +0000;40.738272;-73.985982;19.283173;25.000000;25.000000;2.952000;279.843750
2018-03-14 13:09:08 +0000;40.738290;-73.986114;19.972290;25.000000;25.000000;6.192000;282.656250
2018-03-14 13:09:13 +0000;40.738336;-73.986218;18.296326;25.000000;25.000000;6.192000;293.203125
2018-03-14 13:09:19 +0000;40.738412;-73.986307;19.749603;25.000000;25.000000;4.356000;312.890625
2018-03-14 13:09:30 +0000;40.738367;-73.986414;18.425537;25.000000;25.000000;4.104000;211.992188
2018-03-14 13:09:42 +0000;40.738289;-73.986474;18.348419;25.000000;25.000000;1.764000;176.835938
2018-03-14 13:09:59 +0000;40.738314;-73.986491;23.883636;10.000000;10.000000;0.000000;329.062500
2018-03-14 13:10:28 +0000;40.738255;-73.986594;22.411591;25.000000;25.000000;5.364000;217.617188
2018-03-14 13:10:42 +0000;40.738149;-73.986640;26.715088;25.000000;25.000000;2.088000;204.257812
2018-03-14 13:11:02 +0000;40.738060;-73.986667;23.374664;25.000000;25.000000;4.284000;191.601562
2018-03-14 13:11:12 +0000;40.737967;-73.986618;15.543762;25.000000;25.000000;2.988000;149.765625
2018-03-14 13:11:17 +0000;40.737936;-73.986555;16.210754;10.000000;10.000000;4.644000;121.640625
2018-03-14 13:11:23 +0000;40.737885;-73.986458;14.517761;25.000000;25.000000;4.680000;131.132812
2018-03-14 13:11:29 +0000;40.737835;-73.986356;11.125305;25.000000;25.000000;5.076000;120.585938
2018-03-14 13:11:39 +0000;40.737763;-73.986269;7.027863;25.000000;25.000000;3.708000;106.875000
2018-03-14 13:11:47 +0000;40.737682;-73.986200;10.682037;25.000000;25.000000;4.212000;199.335938
2018-03-14 13:11:57 +0000;40.737606;-73.986298;7.091553;25.000000;25.000000;6.264000;220.429688
2018-03-14 13:12:02 +0000;40.737526;-73.986360;12.151886;25.000000;25.000000;5.148000;208.828125
2018-03-14 13:12:08 +0000;40.737429;-73.986364;13.300659;25.000000;25.000000;4.932000;165.234375
2018-03-14 13:12:14 +0000;40.737358;-73.986451;17.498138;25.000000;25.000000;2.988000;232.031250
2018-03-14 13:12:24 +0000;40.737263;-73.986501;16.503784;25.000000;25.000000;3.816000;284.414062
2018-03-14 13:12:29 +0000;40.737173;-73.986478;10.130493;10.000000;10.000000;6.228000;139.570312
2018-03-14 13:12:35 +0000;40.737092;-73.986415;16.045105;25.000000;25.000000;1.692000;149.765625
2018-03-14 13:12:42 +0000;40.737007;-73.986474;10.554565;25.000000;25.000000;5.112000;202.500000
2018-03-14 13:12:48 +0000;40.736925;-73.986562;15.228455;25.000000;25.000000;5.904000;216.210938
2018-03-14 13:12:54 +0000;40.736840;-73.986617;15.543671;25.000000;25.000000;5.256000;210.234375
2018-03-14 13:13:08 +0000;40.736884;-73.986724;15.467773;30.000000;30.000000;3.060000;350.859375
2018-03-14 13:13:20 +0000;40.736815;-73.986639;33.044830;50.000000;50.000000;7.956000;135.000000
2018-03-14 13:13:24 +0000;40.736741;-73.986571;33.199795;200.000000;200.000000;7.216355;-1.000000
2018-03-14 13:13:29 +0000;40.736727;-73.986579;32.702423;50.000000;50.000000;0.720000;144.492188
2018-03-14 13:13:36 +0000;40.736782;-73.986681;31.287292;50.000000;50.000000;2.988000;273.164062
2018-03-14 13:13:40 +0000;40.736836;-73.986784;30.932556;100.000000;100.000000;3.240000;303.398438
2018-03-14 13:13:41 +0000;40.736858;-73.986810;31.786896;30.000000;30.000000;2.952000;306.210938
2018-03-14 13:13:44 +0000;40.736946;-73.986873;30.340363;33.479101;33.479101;3.276000;9.492188
2018-03-14 13:13:56 +0000;40.736893;-73.986988;31.718140;30.000000;30.000000;6.048000;188.437500
2018-03-14 13:14:07 +0000;40.737034;-73.986987;31.179382;65.828016;65.828016;7.452000;35.859375
2018-03-14 13:14:08 +0000;40.737061;-73.986970;31.134979;50.000000;50.000000;7.452000;31.992188
2018-03-14 13:14:12 +0000;40.737017;-73.986926;30.853882;39.173423;39.173423;0.684000;74.882812
2018-03-14 13:15:12 +0000;40.736917;-73.986915;37.779877;30.000000;30.000000;7.380000;199.687500
2018-03-14 13:15:16 +0000;40.736820;-73.986969;38.946564;50.000000;50.000000;7.380000;198.984375
2018-03-14 13:15:20 +0000;40.736795;-73.986712;33.202057;30.000000;30.000000;7.344000;121.992188
2018-03-14 13:16:03 +0000;40.736809;-73.986872;38.245178;25.000000;25.000000;0.000000;184.570312
2018-03-14 13:16:06 +0000;40.736731;-73.986943;35.852386;25.000000;25.000000;5.328000;186.328125
2018-03-14 13:16:13 +0000;40.736649;-73.987014;33.826385;25.000000;25.000000;4.392000;204.960938
2018-03-14 13:16:25 +0000;40.736559;-73.987066;28.667450;25.000000;25.000000;4.536000;191.250000
2018-03-14 13:16:36 +0000;40.736605;-73.987170;27.863770;25.000000;25.000000;2.556000;330.117188
2018-03-14 13:16:44 +0000;40.736596;-73.987295;28.999512;25.000000;25.000000;3.528000;220.781250
2018-03-14 13:16:47 +0000;40.736619;-73.987321;30.357788;10.000000;10.000000;5.076000;345.937500
2018-03-14 13:16:56 +0000;40.736715;-73.987371;30.892670;25.000000;25.000000;2.808000;326.953125
2018-03-14 13:17:02 +0000;40.736785;-73.987448;32.377716;25.000000;25.000000;2.988000;292.148438
2018-03-14 13:17:10 +0000;40.736841;-73.987554;33.730957;25.000000;25.000000;6.084000;308.671875
2018-03-14 13:17:15 +0000;40.736892;-73.987667;33.287231;25.000000;25.000000;5.544000;295.664062
2018-03-14 13:17:20 +0000;40.736933;-73.987778;32.734863;25.000000;25.000000;5.508000;309.375000
2018-03-14 13:17:25 +0000;40.737002;-73.987866;31.735779;25.000000;25.000000;5.724000;315.351562
2018-03-14 13:17:30 +0000;40.737026;-73.988005;30.950867;25.000000;25.000000;5.544000;252.421875
2018-03-14 13:17:34 +0000;40.737026;-73.988126;31.060028;25.000000;25.000000;5.436000;290.390625
2018-03-14 13:17:39 +0000;40.737033;-73.988268;30.735535;25.000000;25.000000;5.796000;258.398438
2018-03-14 13:17:45 +0000;40.737055;-73.988402;30.502899;25.000000;25.000000;5.256000;281.601562
2018-03-14 13:17:52 +0000;40.737017;-73.988460;29.322205;10.000000;10.000000;5.544000;183.515625
2018-03-14 13:18:00 +0000;40.736925;-73.988523;28.012634;25.000000;25.000000;6.012000;214.101562
2018-03-14 13:18:07 +0000;40.736835;-73.988554;24.537537;25.000000;25.000000;7.020000;183.867188
2018-03-14 13:18:12 +0000;40.736785;-73.988666;25.716400;37.196689;37.196689;5.940000;226.406250
2018-03-14 13:18:17 +0000;40.736725;-73.988763;26.330719;47.510198;47.510198;6.444000;213.398438
2018-03-14 13:18:18 +0000;40.736716;-73.988792;25.585449;30.000000;30.000000;6.444000;221.484375
2018-03-14 13:18:22 +0000;40.736695;-73.988925;24.295166;30.000000;30.000000;6.588000;225.703125
2018-03-14 13:18:27 +0000;40.736607;-73.988988;23.814880;25.000000;25.000000;6.120000;203.906250
2018-03-14 13:18:33 +0000;40.736513;-73.988969;20.791351;25.000000;25.000000;5.580000;235.195312
2018-03-14 13:18:42 +0000;40.736418;-73.988984;20.816193;25.000000;25.000000;9.288000;219.023438
2018-03-14 13:18:47 +0000;40.736330;-73.989007;15.279968;25.000000;25.000000;5.832000;181.406250
2018-03-14 13:18:54 +0000;40.736239;-73.988999;14.418152;25.000000;25.000000;4.536000;176.835938
2018-03-14 13:19:00 +0000;40.736151;-73.989076;12.334381;25.000000;25.000000;5.364000;181.054688
2018-03-14 13:19:06 +0000;40.736059;-73.989126;13.201752;25.000000;25.000000;5.148000;161.367188
2018-03-14 13:19:12 +0000;40.736043;-73.989219;14.755829;10.000000;10.000000;6.768000;291.445312
2018-03-14 13:19:17 +0000;40.736086;-73.989342;10.744995;25.000000;25.000000;5.580000;276.679688
2018-03-14 13:19:23 +0000;40.736051;-73.989472;15.283752;25.000000;25.000000;5.256000;268.593750
2018-03-14 13:19:28 +0000;40.735962;-73.989562;16.701813;25.000000;25.000000;6.804000;204.609375
2018-03-14 13:19:33 +0000;40.735871;-73.989617;19.087402;25.000000;25.000000;5.616000;214.453125
2018-03-14 13:19:38 +0000;40.735771;-73.989667;16.272400;25.000000;25.000000;5.940000;213.046875
2018-03-14 13:19:43 +0000;40.735670;-73.989708;15.863190;25.000000;25.000000;5.544000;203.554688
2018-03-14 13:19:48 +0000;40.735581;-73.989739;17.405090;25.000000;25.000000;5.616000;211.640625
2018-03-14 13:19:54 +0000;40.735484;-73.989774;17.551361;25.000000;25.000000;5.688000;195.820312
2018-03-14 13:19:59 +0000;40.735390;-73.989788;21.724213;25.000000;25.000000;6.876000;193.359375
2018-03-14 13:20:05 +0000;40.735321;-73.989890;20.817780;25.000000;25.000000;5.040000;220.781250
2018-03-14 13:20:10 +0000;40.735336;-73.990022;16.109833;25.000000;25.000000;3.816000;242.578125
2018-03-14 13:20:15 +0000;40.735276;-73.990135;15.875854;25.000000;25.000000;6.084000;219.375000
2018-03-14 13:20:25 +0000;40.735219;-73.990226;18.307739;10.000000;10.000000;2.808000;215.859375
2018-03-14 13:20:36 +0000;40.735137;-73.990277;20.824219;50.000000;50.000000;2.988000;204.960938
2018-03-14 13:20:45 +0000;40.735056;-73.990355;25.506613;200.000000;200.000000;3.925266;-1.000000
2018-03-14 13:20:52 +0000;40.734979;-73.990425;26.606176;200.000000;200.000000;4.289195;-1.000000
2018-03-14 13:21:45 +0000;40.735126;-73.990477;28.762861;165.000000;165.000000;-3.600000;-1.000000
2018-03-14 21:59:52 +0000;40.737699;-73.989982;29.768972;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:00:01 +0000;40.738013;-73.989323;10.430657;88.503142;88.503142;8.188215;-1.000000
2018-03-14 22:00:03 +0000;40.737901;-73.989676;11.765236;40.806423;40.806423;7.790858;-1.000000
2018-03-14 22:00:13 +0000;40.737909;-73.989797;11.964772;79.530254;79.530254;5.067683;-1.000000
2018-03-14 22:00:14 +0000;40.737909;-73.989791;12.486783;63.760559;63.760559;7.130365;-1.000000
2018-03-14 22:00:20 +0000;40.737738;-73.990151;56.381601;64.000000;64.000000;1.192719;-1.000000
2018-03-14 22:00:21 +0000;40.737732;-73.990170;57.714151;32.000000;32.000000;2.743087;313.583930
2018-03-14 22:00:36 +0000;40.737822;-73.990205;43.944205;25.000000;25.000000;1.484987;264.281985
2018-03-14 22:00:42 +0000;40.737738;-73.990283;50.545958;25.000000;25.000000;5.042802;221.346173
2018-03-14 22:00:48 +0000;40.737721;-73.990405;51.887619;25.000000;25.000000;4.498712;260.116772
2018-03-14 22:00:57 +0000;40.737812;-73.990453;36.970920;25.000000;25.000000;4.296619;264.193110
2018-03-14 22:01:01 +0000;40.737883;-73.990527;29.942432;25.000000;25.000000;5.054829;272.729426
2018-03-14 22:01:05 +0000;40.737959;-73.990619;23.340920;25.000000;25.000000;6.536649;280.427186
2018-03-14 22:01:12 +0000;40.738041;-73.990675;18.821005;25.000000;25.000000;4.615438;275.939642
2018-03-14 22:01:18 +0000;40.738099;-73.990793;18.163595;25.000000;25.000000;5.724215;276.285906
2018-03-14 22:01:23 +0000;40.738160;-73.990899;17.225286;25.000000;25.000000;3.845723;281.951356
2018-03-14 22:01:32 +0000;40.738223;-73.990991;13.660618;25.000000;25.000000;5.183319;268.689533
2018-03-14 22:01:39 +0000;40.738267;-73.991104;10.449995;25.000000;25.000000;5.738215;285.393335
2018-03-14 22:01:47 +0000;40.738330;-73.991200;6.780681;25.000000;25.000000;0.708753;296.603997
2018-03-14 22:02:01 +0000;40.738382;-73.991305;4.882840;33.822054;33.822054;3.154641;291.982937
2018-03-14 22:02:07 +0000;40.738438;-73.991415;7.811381;34.648045;34.648045;4.253059;289.275286
2018-03-14 22:02:12 +0000;40.738498;-73.991532;12.772319;32.000000;32.000000;4.257169;291.063457
2018-03-14 22:02:18 +0000;40.738512;-73.991652;13.716110;32.000000;32.000000;3.539733;255.103604
2018-03-14 22:02:24 +0000;40.738508;-73.991774;12.089902;25.000000;25.000000;5.772245;259.436457
2018-03-14 22:02:31 +0000;40.738439;-73.991861;9.599701;25.000000;25.000000;2.073653;234.018400
2018-03-14 22:02:38 +0000;40.738357;-73.991923;5.570581;57.345277;57.345277;3.599091;221.692859
2018-03-14 22:02:44 +0000;40.738254;-73.991974;9.264706;45.584137;45.584137;3.852447;217.814910
2018-03-14 22:02:45 +0000;40.738233;-73.991983;9.735313;25.000000;25.000000;3.923129;204.294387
2018-03-14 22:02:51 +0000;40.738132;-73.992002;12.429806;25.000000;25.000000;3.925665;209.323018
2018-03-14 22:02:56 +0000;40.738035;-73.992023;13.095595;25.000000;25.000000;4.265725;218.378537
2018-03-14 22:03:08 +0000;40.738016;-73.992154;12.928810;25.000000;25.000000;3.074498;323.018388
2018-03-14 22:03:20 +0000;40.738022;-73.992279;11.400861;25.000000;25.000000;0.581627;307.388784
2018-03-14 22:03:27 +0000;40.738070;-73.992391;12.433169;25.000000;25.000000;2.779262;340.942198
2018-03-14 22:03:38 +0000;40.738036;-73.992518;14.736450;32.000000;32.000000;2.323714;334.278720
2018-03-14 22:03:49 +0000;40.738078;-73.992641;15.590812;25.000000;25.000000;1.789634;310.675608
2018-03-14 22:03:54 +0000;40.738158;-73.992715;13.636410;32.000000;32.000000;4.515606;340.167654
2018-03-14 22:03:59 +0000;40.738239;-73.992796;10.420686;33.802828;33.802828;7.128133;339.728118
2018-03-14 22:04:04 +0000;40.738323;-73.992873;7.503748;32.000000;32.000000;5.736111;332.830228
2018-03-14 22:04:11 +0000;40.738378;-73.992993;8.874171;38.796908;38.796908;2.958163;331.724693
2018-03-14 22:04:16 +0000;40.738402;-73.993122;9.582592;36.706458;36.706458;4.091247;321.888156
2018-03-14 22:04:21 +0000;40.738430;-73.993263;10.868091;32.000000;32.000000;2.917476;315.881113
2018-03-14 22:04:25 +0000;40.738471;-73.993379;11.710042;32.000000;32.000000;1.035417;317.276111
2018-03-14 22:04:29 +0000;40.738502;-73.993515;12.025772;32.000000;32.000000;0.068047;325.911519
2018-03-14 22:04:39 +0000;40.738530;-73.993635;12.333187;32.000000;32.000000;0.016544;336.596585
2018-03-14 22:04:49 +0000;40.738473;-73.993749;10.871001;32.000000;32.000000;1.340875;243.603396
2018-03-14 22:05:01 +0000;40.738407;-73.993833;10.028111;41.336354;41.336354;0.218658;212.605757
2018-03-14 22:06:07 +0000;40.738341;-73.993750;12.148408;32.000000;32.000000;0.928150;89.432687
2018-03-14 22:07:21 +0000;40.738251;-73.993732;9.774936;38.867542;38.867542;1.996764;256.875464
2018-03-14 22:07:31 +0000;40.738254;-73.993874;11.111274;35.498464;35.498464;1.209703;242.397512
2018-03-14 22:07:40 +0000;40.738292;-73.993984;11.549491;34.670819;34.670819;1.166046;241.811728
2018-03-14 22:07:52 +0000;40.738376;-73.994034;11.153825;40.882804;40.882804;3.068690;352.301786
2018-03-14 22:07:56 +0000;40.738464;-73.993987;11.898910;32.000000;32.000000;1.539041;48.988504
2018-03-14 22:08:09 +0000;40.738392;-73.994074;9.255838;40.834824;40.834824;2.455860;193.278931
2018-03-14 22:08:16 +0000;40.738417;-73.994210;8.012592;37.324897;37.324897;2.234160;190.843313
2018-03-14 22:08:19 +0000;40.738478;-73.994361;7.726572;32.000000;32.000000;0.223868;185.475795
2018-03-14 22:08:23 +0000;40.738523;-73.994503;7.330596;34.513686;34.513686;5.919862;275.876395
2018-03-14 22:08:24 +0000;40.738548;-73.994654;7.569277;32.000000;32.000000;5.919862;273.903563
2018-03-14 22:08:26 +0000;40.738592;-73.994827;8.178413;32.000000;32.000000;3.314872;271.630558
2018-03-14 22:08:31 +0000;40.738627;-73.994951;9.122299;32.000000;32.000000;0.179000;270.654633
2018-03-14 22:08:36 +0000;40.738672;-73.995067;9.139015;33.596735;33.596735;6.716372;297.493862
2018-03-14 22:08:39 +0000;40.738758;-73.995170;9.128382;32.000000;32.000000;7.564474;268.187924
2018-03-14 22:08:42 +0000;40.738822;-73.995272;9.921253;32.000000;32.000000;5.532843;277.438596
2018-03-14 22:08:45 +0000;40.738900;-73.995345;11.548527;34.946942;34.946942;7.705758;277.818054
2018-03-14 22:08:48 +0000;40.738983;-73.995398;13.094164;32.000000;32.000000;3.615475;285.826614
2018-03-14 22:08:54 +0000;40.739080;-73.995434;15.385224;32.000000;32.000000;1.945174;296.469607
2018-03-14 22:09:13 +0000;40.739098;-73.995311;15.794106;32.000000;32.000000;3.458939;108.631755
2018-03-14 22:09:23 +0000;40.739078;-73.995181;15.163540;32.000000;32.000000;4.423918;94.921830
2018-03-14 22:09:35 +0000;40.739062;-73.995063;16.436774;32.000000;32.000000;3.618841;119.495894
2018-03-14 22:09:44 +0000;40.739003;-73.994965;14.869286;32.000000;32.000000;3.496535;150.040514
2018-03-14 22:09:52 +0000;40.738945;-73.994853;13.938203;32.000000;32.000000;4.087423;133.348351
2018-03-14 22:09:58 +0000;40.738946;-73.994703;14.497296;32.000000;32.000000;1.963402;122.984782
2018-03-14 22:10:02 +0000;40.738886;-73.994560;15.607823;32.000000;32.000000;3.309592;123.787931
2018-03-14 22:10:14 +0000;40.738834;-73.994456;13.180729;32.000000;32.000000;2.992250;51.062703
2018-03-14 22:10:19 +0000;40.738791;-73.994346;10.850713;32.000000;32.000000;5.734620;80.009608
2018-03-14 22:10:24 +0000;40.738769;-73.994196;10.255867;32.000000;32.000000;5.214653;81.476644
2018-03-14 22:10:28 +0000;40.738759;-73.994068;10.967797;32.000000;32.000000;5.268715;84.033757
2018-03-14 22:10:39 +0000;40.738706;-73.993970;12.407552;32.000000;32.000000;1.873041;84.546103
2018-03-14 22:11:06 +0000;40.738604;-73.993896;12.083548;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:11:19 +0000;40.738595;-73.993853;12.251940;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:13:58 +0000;40.738652;-73.993951;20.201000;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:14:22 +0000;40.738582;-73.993815;21.161261;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:14:35 +0000;40.738628;-73.993929;21.502092;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:14:47 +0000;40.738580;-73.993779;21.816713;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:16:23 +0000;40.738613;-73.993892;27.942289;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:17:00 +0000;40.738565;-73.993782;27.743908;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:19:30 +0000;40.738611;-73.993887;27.742432;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:20:13 +0000;40.738575;-73.993778;28.004932;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:21:07 +0000;40.738622;-73.993893;27.653757;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:22:29 +0000;40.738580;-73.993746;28.890139;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:22:35 +0000;40.738615;-73.993858;28.818018;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:25:49 +0000;40.738525;-73.993868;26.914759;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:26:03 +0000;40.738621;-73.993879;27.898577;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:31:55 +0000;40.738591;-73.993763;28.245260;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:32:07 +0000;40.738621;-73.993889;28.479149;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:32:20 +0000;40.738701;-73.993998;28.501364;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 22:32:23 +0000;40.738623;-73.993868;28.479939;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:20:57 +0000;40.738574;-73.993766;28.024649;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:21:06 +0000;40.738621;-73.993869;28.284801;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:27:36 +0000;40.738694;-73.994015;27.731878;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:27:48 +0000;40.738629;-73.993883;27.665165;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:28:12 +0000;40.738556;-73.993726;27.334990;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:28:24 +0000;40.738470;-73.993523;27.304731;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:28:36 +0000;40.738421;-73.993395;27.256830;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:28:42 +0000;40.738318;-73.993154;27.240360;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:28:53 +0000;40.738171;-73.992862;27.207102;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:29:17 +0000;40.738085;-73.992623;27.136198;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:29:29 +0000;40.738058;-73.992384;27.099279;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:29:35 +0000;40.737982;-73.992255;27.080507;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:29:41 +0000;40.737881;-73.992220;27.043430;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:29:53 +0000;40.738135;-73.992143;26.987507;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:30:17 +0000;40.738328;-73.991880;26.911543;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:30:23 +0000;40.738420;-73.991791;26.892267;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:30:38 +0000;40.738533;-73.991753;26.852982;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:30:50 +0000;40.738389;-73.991450;26.813492;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:30:56 +0000;40.738322;-73.991335;26.793694;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:31:02 +0000;40.738216;-73.991049;27.675846;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:31:08 +0000;40.738116;-73.990783;28.246300;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:31:20 +0000;40.738046;-73.990647;29.042173;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:31:37 +0000;40.737993;-73.990518;29.252159;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:31:55 +0000;40.737870;-73.990345;29.917274;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:32:15 +0000;40.737673;-73.990043;29.961657;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:32:28 +0000;40.737671;-73.989828;29.960499;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:32:41 +0000;40.737610;-73.989631;29.976671;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:32:47 +0000;40.737526;-73.989440;29.941772;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:33:05 +0000;40.737326;-73.989232;29.927269;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:33:11 +0000;40.737286;-73.989124;29.471087;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:33:34 +0000;40.737422;-73.989275;29.486156;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:33:46 +0000;40.737343;-73.989022;29.642790;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:33:52 +0000;40.737281;-73.988880;29.564856;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:34:07 +0000;40.737264;-73.988742;29.356716;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:34:19 +0000;40.737358;-73.988663;29.331797;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:34:28 +0000;40.737153;-73.988464;29.298559;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:34:35 +0000;40.737004;-73.988231;29.214207;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:34:57 +0000;40.736838;-73.987778;29.401735;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:35:09 +0000;40.736669;-73.987414;29.631250;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:35:22 +0000;40.736632;-73.987287;29.514402;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:35:22 +0000;40.736637;-73.987144;29.357992;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:35:34 +0000;40.736438;-73.987120;29.208889;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:35:46 +0000;40.736646;-73.986900;28.965620;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:35:58 +0000;40.736749;-73.986820;28.844606;65.000000;65.000000;-3.600000;-1.000000
2018-03-14 23:36:04 +0000;40.736845;-73.986755;28.828913;65.000000;65.000000;-3.600000;-1.000000
2018-03-15 11:37:20 +0000;40.736814;-73.986764;28.921131;65.000000;65.000000;-3.600000;-1.000000
2018-03-15 11:37:28 +0000;40.736818;-73.986764;31.798065;50.000000;50.000000;-3.600000;-1.000000
2018-03-15 11:37:41 +0000;40.736806;-73.986772;31.926727;30.000000;30.000000;0.000000;-1.000000
2018-03-15 11:38:37 +0000;40.736783;-73.986890;29.010071;30.000000;30.000000;2.376000;240.820312
2018-03-15 11:38:42 +0000;40.736889;-73.986941;27.564392;30.000000;30.000000;-3.600000;-1.000000
2018-03-15 11:38:50 +0000;40.736977;-73.986887;8.380493;25.000000;25.000000;1.656000;34.804688
2018-03-15 11:38:56 +0000;40.737028;-73.986775;13.220886;25.000000;25.000000;2.988000;40.781250
2018-03-15 11:39:08 +0000;40.737011;-73.986657;18.689209;25.000000;25.000000;2.592000;35.507812
2018-03-15 11:39:15 +0000;40.736929;-73.986590;23.132538;25.000000;25.000000;1.944000;35.859375
2018-03-15 11:40:26 +0000;40.736876;-73.986484;26.165009;25.000000;25.000000;2.880000;161.015625
2018-03-15 11:40:37 +0000;40.736824;-73.986372;20.926270;25.000000;25.000000;4.788000;127.617188
